city,year,yearcount,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,outbreak_severity,cum_rain_prior_2_wks,cum_rain_prior_3_wks,cum_rain_prior_4_wks,cum_rain_prior_5_wks,cum_rain_prior_6_wks,cum_rain_prior_7_wks,cum_rain_prior_8_wks,cum_rain_prior_9_wks,cum_rain_prior_10_wks,cum_rain_prior_11_wks,cum_rain_prior_12_wks,cum_rain_prior_13_wks,cum_rain_prior_14_wks,cum_rain_prior_15_wks,cum_rain_prior_16_wks,cum_rain_prior_17_wks,cum_rain_prior_18_wks,cum_rain_prior_19_wks,cum_rain_prior_20_wks,cum_rain_prior_21_wks,cum_rain_prior_22_wks,cum_rain_prior_23_wks,cum_rain_prior_24_wks,avg_min_temp_prior_2_wks,avg_min_temp_prior_3_wks,avg_min_temp_prior_4_wks,avg_min_temp_prior_5_wks,avg_min_temp_prior_6_wks,avg_min_temp_prior_7_wks,avg_min_temp_prior_8_wks,avg_min_temp_prior_9_wks,avg_min_temp_prior_10_wks,avg_min_temp_prior_11_wks,avg_min_temp_prior_12_wks,avg_min_temp_prior_13_wks,avg_min_temp_prior_14_wks,avg_min_temp_prior_15_wks,avg_min_temp_prior_16_wks,avg_min_temp_prior_17_wks,avg_min_temp_prior_18_wks,avg_min_temp_prior_19_wks,avg_min_temp_prior_20_wks,avg_min_temp_prior_21_wks,avg_min_temp_prior_22_wks,avg_min_temp_prior_23_wks,avg_min_temp_prior_24_wks,avg_max_temp_prior_2_wks,avg_max_temp_prior_3_wks,avg_max_temp_prior_4_wks,avg_max_temp_prior_5_wks,avg_max_temp_prior_6_wks,avg_max_temp_prior_7_wks,avg_max_temp_prior_8_wks,avg_max_temp_prior_9_wks,avg_max_temp_prior_10_wks,avg_max_temp_prior_11_wks,avg_max_temp_prior_12_wks,avg_max_temp_prior_13_wks,avg_max_temp_prior_14_wks,avg_max_temp_prior_15_wks,avg_max_temp_prior_16_wks,avg_max_temp_prior_17_wks,avg_max_temp_prior_18_wks,avg_max_temp_prior_19_wks,avg_max_temp_prior_20_wks,avg_max_temp_prior_21_wks,avg_max_temp_prior_22_wks,avg_max_temp_prior_23_wks,avg_max_temp_prior_24_wks,avg_specific_humidity_prior_2_wks,avg_specific_humidity_prior_3_wks,avg_specific_humidity_prior_4_wks,avg_specific_humidity_prior_5_wks,avg_specific_humidity_prior_6_wks,avg_specific_humidity_prior_7_wks,avg_specific_humidity_prior_8_wks,avg_specific_humidity_prior_9_wks,avg_specific_humidity_prior_10_wks,avg_specific_humidity_prior_11_wks,avg_specific_humidity_prior_12_wks,avg_specific_humidity_prior_13_wks,avg_specific_humidity_prior_14_wks,avg_specific_humidity_prior_15_wks,avg_specific_humidity_prior_16_wks,avg_specific_humidity_prior_17_wks,avg_specific_humidity_prior_18_wks,avg_specific_humidity_prior_19_wks,avg_specific_humidity_prior_20_wks,avg_specific_humidity_prior_21_wks,avg_specific_humidity_prior_22_wks,avg_specific_humidity_prior_23_wks,avg_specific_humidity_prior_24_wks,avg_relative_humidity_prior_2_wks,avg_relative_humidity_prior_3_wks,avg_relative_humidity_prior_4_wks,avg_relative_humidity_prior_5_wks,avg_relative_humidity_prior_6_wks,avg_relative_humidity_prior_7_wks,avg_relative_humidity_prior_8_wks,avg_relative_humidity_prior_9_wks,avg_relative_humidity_prior_10_wks,avg_relative_humidity_prior_11_wks,avg_relative_humidity_prior_12_wks,avg_relative_humidity_prior_13_wks,avg_relative_humidity_prior_14_wks,avg_relative_humidity_prior_15_wks,avg_relative_humidity_prior_16_wks,avg_relative_humidity_prior_17_wks,avg_relative_humidity_prior_18_wks,avg_relative_humidity_prior_19_wks,avg_relative_humidity_prior_20_wks,avg_relative_humidity_prior_21_wks,avg_relative_humidity_prior_22_wks,avg_relative_humidity_prior_23_wks,avg_relative_humidity_prior_24_wks,avg_total_cases_2_wks,cum_total_cases_2_wks
sj,2003,13,23,6/4/2003,0.002466665,0.06276667,0.1974571,0.175,9.1,300.0914286,300.3357143,295.5557143,302.4,298.2,1.6,76.33428571,9.1,16.90142857,2.728571429,27.97142857,7.385714286,32.2,22.8,3.3,10,0,120.8,181.73,192.59,209.24,235.8,625.4,631.36,669.88,669.88,669.88,669.88,669.88,669.88,669.88,669.88,738.05,763.25,763.25,763.25,763.25,763.25,763.25,769.83,22.8,22.8,22.8,22.9,22.96666667,22.62857143,22.65,22.66666667,22.62,22.63636364,22.55833333,22.49230769,22.35714286,22.27333333,22.16875,22.14117647,22.08333333,22.00526316,21.96,21.8952381,21.85909091,21.82608696,21.84166667,32.2,31.83333333,31.65,31.88,31.93333333,31.74285714,31.7375,31.78888889,31.94,31.96363636,31.89166667,31.83076923,31.65714286,31.54666667,31.4875,31.36470588,31.25555556,31.22105263,31.19,31.18571429,31.13181818,31.03478261,30.96666667,17.16285714,16.96619047,16.70714285,16.66914286,16.69642857,16.72346939,16.68071428,16.59412698,16.50771429,16.39077922,16.26523809,16.20560439,16.11040816,16.04933333,16.006875,16.00142857,15.98079365,15.96601504,15.94771428,15.93054422,15.93097402,15.92726708,15.93696429,78.81285714,78.11,77.14,76.67371428,77.24,78.17020408,78.42910714,78.5631746,78.32028571,77.95714286,77.47202381,77.25175824,76.92591837,76.77980952,76.67339286,76.85285714,76.96333333,77.09774436,76.99364286,76.93217687,77.01123377,77.15459627,77.25160714,8.5,17
sj,2003,13,24,6/11/2003,0.05063333,0.055875,0.10935,0.09871429,18.25,299.7528571,299.8428571,295.3971429,301.6,297.8,20.1,77.14142857,18.25,16.75857143,2.714285714,27.4,6.657142857,31.1,22.8,33.8,13,0,27.35,139.05,199.98,210.84,227.49,254.05,643.65,649.61,688.13,688.13,688.13,688.13,688.13,688.13,688.13,688.13,756.3,781.5,781.5,781.5,781.5,781.5,781.5,22.8,22.8,22.8,22.8,22.88333333,22.94285714,22.65,22.66666667,22.68,22.63636364,22.65,22.57692308,22.51428571,22.38666667,22.30625,22.20588235,22.17777778,22.12105263,22.045,22,21.93636364,21.9,21.86666667,31.65,31.83333333,31.65,31.54,31.75,31.81428571,31.6625,31.66666667,31.72,31.86363636,31.89166667,31.83076923,31.77857143,31.62,31.51875,31.46470588,31.35,31.24736842,31.215,31.18571429,31.18181818,31.13043478,31.0375,16.83,17.02809524,16.91428571,16.71742857,16.68404762,16.70530612,16.72785714,16.68936508,16.61057143,16.53051948,16.42142857,16.30318681,16.24510204,16.15361905,16.09366071,16.05109244,16.04349206,16.02172932,16.00564286,15.98632653,15.96818182,15.96695652,15.96190476,76.73785714,78.25571428,77.86785714,77.14028571,76.75166666,77.22591837,78.04160714,78.28603174,78.421,78.21311688,77.88916667,77.44659341,77.24387755,76.94028571,76.80241071,76.70092437,76.86888889,76.97270677,77.09992857,77.00068027,76.94168831,77.01689441,77.15404762,11.5,23
sj,2003,13,25,6/18/2003,0.0675,0.0484,0.1730429,0.1369857,39.21,299.8857143,300.0142857,295.6314286,301.6,297.9,21.81,77.73142857,39.21,17.02285714,2.457142857,27.47142857,5.585714286,30.6,23.9,36.6,10,0,57.46,66.56,178.26,239.19,250.05,266.7,293.26,682.86,688.82,727.34,727.34,727.34,727.34,727.34,727.34,727.34,727.34,795.51,820.71,820.71,820.71,820.71,820.71,23.35,23.16666667,23.075,23.02,22.98333333,23.02857143,23.0625,22.78888889,22.79,22.79090909,22.74166667,22.74615385,22.67142857,22.60666667,22.48125,22.4,22.3,22.26842105,22.21,22.13333333,22.08636364,22.02173913,21.98333333,30.85,31.3,31.525,31.44,31.38333333,31.58571429,31.6625,31.54444444,31.56,31.61818182,31.75833333,31.79230769,31.74285714,31.7,31.55625,31.46470588,31.41666667,31.31052632,31.215,31.18571429,31.15909091,31.15652174,31.10833333,16.89071428,16.89428571,17.02678571,16.936,16.76833333,16.73244898,16.745,16.76063492,16.72271429,16.64805195,16.57154762,16.46769231,16.35459184,16.29695238,16.20794643,16.14831933,16.10507936,16.09503759,16.07178571,16.05408163,16.03344156,16.01403727,16.01095238,77.43642857,77.06904762,78.12464285,77.84057143,77.23880952,76.89163265,77.28910714,78.00714286,78.23057143,78.35831169,78.17297619,77.87703297,77.46693878,77.27638095,76.98973214,76.85705882,76.7581746,76.91428571,77.01064286,77.13,77.0338961,76.97602484,77.04666667,11.5,23
sj,2003,13,26,6/25/2003,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.9114286,300.1428571,296.3528571,301.9,298.5,18.4,80.98,17.92,17.75428571,2.4,28.02857143,6.042857143,32.2,24.4,0.6,14,0,57.13,75.38,84.48,196.18,257.11,267.97,284.62,311.18,700.78,706.74,745.26,745.26,745.26,745.26,745.26,745.26,745.26,745.26,813.43,838.63,838.63,838.63,838.63,24.15,23.7,23.475,23.34,23.25,23.18571429,23.2,23.21111111,22.95,22.93636364,22.925,22.86923077,22.86428571,22.78666667,22.71875,22.59411765,22.51111111,22.41052632,22.375,22.31428571,22.23636364,22.18695652,22.12083333,31.4,31.3,31.525,31.66,31.56666667,31.5,31.6625,31.72222222,31.61,31.61818182,31.66666667,31.79230769,31.82142857,31.77333333,31.73125,31.59411765,31.50555556,31.45789474,31.355,31.26190476,31.23181818,31.20434783,31.2,17.38857142,17.17857143,17.10928571,17.17228571,17.07238095,16.90918367,16.86017857,16.85714286,16.86,16.81649351,16.74023809,16.66252747,16.55959184,16.44790476,16.38803571,16.29890756,16.23753968,16.1918797,16.178,16.15190476,16.13136363,16.10826087,16.08654762,79.35571429,78.61761905,78.04678571,78.69571428,78.36380952,77.7732653,77.40267857,77.69920635,78.30442857,78.48051948,78.57678571,78.3889011,78.09867347,77.70114286,77.50785714,77.22445378,77.08611111,76.98037594,77.11757143,77.19965986,77.305,77.20546584,77.14285714,12,24
sj,2003,13,27,7/2/2003,-0.0853,0.02575,0.2083857,0.2085571,0,300.3557143,300.5,296.3628571,302,298.4,5.8,78.92857143,0,17.74428571,2.542857143,28.64285714,6.1,32.8,24.4,13,11,0,17.92,57.13,75.38,84.48,196.18,257.11,267.97,284.62,311.18,700.78,706.74,745.26,745.26,745.26,745.26,745.26,745.26,745.26,745.26,813.43,838.63,838.63,838.63,24.4,24.23333333,23.875,23.66,23.51666667,23.41428571,23.3375,23.33333333,23.33,23.08181818,23.05833333,23.03846154,22.97857143,22.96666667,22.8875,22.81764706,22.69444444,22.61052632,22.51,22.47142857,22.40909091,22.33043478,22.27916667,32.5,31.86666667,31.675,31.78,31.85,31.74285714,31.6625,31.78888889,31.83,31.71818182,31.71666667,31.75384615,31.86428571,31.88666667,31.8375,31.79411765,31.66111111,31.57368421,31.525,31.42380952,31.33181818,31.3,31.27083333,17.74928571,17.50714285,17.32,17.23628571,17.26761905,17.16836734,17.01357143,16.9584127,16.94585714,16.94038961,16.89380952,16.81747253,16.73979592,16.63857143,16.52892857,16.46781512,16.37920635,16.3168421,16.2695,16.25258503,16.22428571,16.20149068,16.17642857,79.95428572,79.21333333,78.69535714,78.22314286,78.73452381,78.44448979,77.91767857,77.57222222,77.82214286,78.36116883,78.51785714,78.60384615,78.42744898,78.154,77.77785714,77.59142857,77.31912698,77.18308271,77.07778571,77.20380952,77.27824675,77.37559006,77.2772619,12.5,25
sj,2003,13,28,7/9/2003,-0.071025,0.296,0.1916857,0.175,10.83,299.9271429,299.9571429,296.1,301.8,298.1,44.04,79.65857143,10.83,17.48714286,2.542857143,28.04285714,6.185714286,31.7,23.9,17.9,20,0,10.83,28.75,67.96,86.21,95.31,207.01,267.94,278.8,295.45,322.01,711.61,717.57,756.09,756.09,756.09,756.09,756.09,756.09,756.09,756.09,824.26,849.46,849.46,24.15,24.23333333,24.15,23.88,23.7,23.57142857,23.475,23.4,23.39,23.38181818,23.15,23.12307692,23.1,23.04,23.025,22.94705882,22.87777778,22.75789474,22.675,22.57619048,22.53636364,22.47391304,22.39583333,32.25,32.23333333,31.825,31.68,31.76666667,31.82857143,31.7375,31.66666667,31.78,31.81818182,31.71666667,31.71538462,31.75,31.85333333,31.875,31.82941176,31.78888889,31.66315789,31.58,31.53333333,31.43636364,31.34782609,31.31666667,17.61571428,17.66190476,17.50214286,17.35342857,17.27809524,17.29897959,17.20821428,17.06619047,17.01128571,16.99506493,16.98595238,16.93945055,16.86530612,16.78961905,16.69160714,16.58529412,16.52444444,16.4375188,16.37535714,16.32748299,16.3087013,16.27919255,16.25505952,79.29357143,79.85571429,79.32464286,78.888,78.46238095,78.86653061,78.59625,78.11111111,77.78085714,77.98909091,78.46928571,78.60560439,78.67918367,78.50952381,78.24803571,77.88848739,77.70626984,77.44225564,77.30685714,77.20068027,77.31538961,77.38173913,77.47071429,15.5,31
sj,2003,13,29,7/16/2003,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.1542857,300.3428571,296.3157143,301.7,298.4,21.9,79.74428571,62.57,17.72428571,1.914285714,27.47142857,5.885714286,31.7,21.7,43,25,0,73.4,73.4,91.32,130.53,148.78,157.88,269.58,330.51,341.37,358.02,384.58,774.18,780.14,818.66,818.66,818.66,818.66,818.66,818.66,818.66,818.66,886.83,912.03,22.8,23.33333333,23.6,23.66,23.51666667,23.41428571,23.3375,23.27777778,23.23,23.23636364,23.24166667,23.03846154,23.02142857,23.00666667,22.95625,22.94705882,22.87777778,22.81578947,22.705,22.62857143,22.53636364,22.5,22.44166667,31.7,32.06666667,32.1,31.8,31.68333333,31.75714286,31.8125,31.73333333,31.67,31.77272727,31.80833333,31.71538462,31.71428571,31.74666667,31.84375,31.86470588,31.82222222,31.78421053,31.665,31.58571429,31.54090909,31.44782609,31.3625,17.60571428,17.65190476,17.6775,17.54657143,17.41523809,17.34183673,17.35214285,17.26555555,17.132,17.07610389,17.05583333,17.04274725,16.9955102,16.92257143,16.84803571,16.75235294,16.64857143,16.58759398,16.50185714,16.43959184,16.39097402,16.37024845,16.33940476,79.70142857,79.44380952,79.82785714,79.40857143,79.03071428,78.6455102,78.97625,78.72380952,78.27442857,77.95935065,78.13535714,78.56736264,78.68693877,78.75019048,78.58669643,78.33605042,77.9915873,77.81353383,77.55735714,77.42292517,77.3162987,77.42099379,77.48017857,22.5,45
sj,2003,13,30,7/23/2003,0.1045,0.0661,0.1618571,0.1561714,0,300.5014286,300.4857143,296.2928571,302.6,298.2,13.4,77.8,0,17.65857143,2.8,28.14285714,6.114285714,32.8,23.3,8,17,0,62.57,73.4,73.4,91.32,130.53,148.78,157.88,269.58,330.51,341.37,358.02,384.58,774.18,780.14,818.66,818.66,818.66,818.66,818.66,818.66,818.66,818.66,886.83,22.5,22.96666667,23.325,23.54,23.6,23.48571429,23.4,23.33333333,23.28,23.23636364,23.24166667,23.24615385,23.05714286,23.04,23.025,22.97647059,22.96666667,22.9,22.84,22.73333333,22.65909091,22.56956522,22.53333333,32.25,32.06666667,32.25,32.24,31.96666667,31.84285714,31.8875,31.92222222,31.84,31.77272727,31.85833333,31.88461538,31.79285714,31.78666667,31.8125,31.9,31.91666667,31.87368421,31.835,31.71904762,31.64090909,31.59565217,31.50416667,17.69142857,17.62333333,17.65357143,17.67371428,17.56523809,17.45,17.38142857,17.38619047,17.30485714,17.17987013,17.12464286,17.1021978,17.08673469,17.03971428,16.96857143,16.89571428,16.80269841,16.70172932,16.64114286,16.55693877,16.495,16.44608696,16.42392857,78.77214286,79.06761905,79.03285714,79.42228571,79.14047619,78.85489796,78.53982143,78.84555555,78.63142857,78.2312987,77.94607143,78.10956044,78.51255102,78.62780952,78.69080357,78.54042017,78.30626984,77.98150376,77.81285714,77.56891156,77.44006493,77.33732919,77.43678571,21,42
sj,2003,13,31,7/30/2003,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.8942857,301.8,298.9,46.9,82.60142857,41.92,18.33857143,1.828571429,27.87142857,5.557142857,31.7,24.4,48.9,18,0,41.92,104.49,115.32,115.32,133.24,172.45,190.7,199.8,311.5,372.43,383.29,399.94,426.5,816.1,822.06,860.58,860.58,860.58,860.58,860.58,860.58,860.58,860.58,23.85,23.13333333,23.325,23.54,23.68333333,23.71428571,23.6,23.51111111,23.44,23.38181818,23.33333333,23.33076923,23.32857143,23.14666667,23.125,23.10588235,23.05555556,23.04210526,22.975,22.91428571,22.80909091,22.73478261,22.64583333,32.25,32.06666667,31.975,32.14,32.15,31.92857143,31.825,31.86666667,31.9,31.82727273,31.76666667,31.84615385,31.87142857,31.78666667,31.78125,31.80588235,31.88888889,31.90526316,31.865,31.82857143,31.71818182,31.64347826,31.6,17.99857143,17.90714286,17.80214286,17.79057143,17.78452381,17.67571428,17.56107143,17.48777778,17.48142857,17.39883117,17.27642857,17.21802198,17.1905102,17.17019048,17.12089286,17.04915966,16.97587301,16.88353383,16.78357143,16.72197279,16.63792208,16.57515528,16.52494048,80.20071429,80.04857143,79.95107143,79.74657143,79.95214286,79.63489796,79.32321428,78.99111111,79.22114286,78.99233766,78.59547619,78.30417582,78.43040816,78.78514286,78.87616071,78.92084034,78.76603175,78.53233083,78.2125,78.04088435,77.79766234,77.66447205,77.55666667,17.5,35
sj,2003,13,32,8/6/2003,0.0785,0.03633333,0.2077857,0.2106714,28,300.38,300.5714286,296.79,302.1,298.8,22.5,80.84,28,18.21571429,2.257142857,28.07142857,5.8,31.7,25,8.2,25,0,69.92,69.92,132.49,143.32,143.32,161.24,200.45,218.7,227.8,339.5,400.43,411.29,427.94,454.5,844.1,850.06,888.58,888.58,888.58,888.58,888.58,888.58,888.58,24.7,24.23333333,23.6,23.66,23.78333333,23.87142857,23.875,23.75555556,23.66,23.58181818,23.51666667,23.46153846,23.45,23.44,23.2625,23.23529412,23.21111111,23.15789474,23.14,23.07142857,23.00909091,22.90434783,22.82916667,31.7,32.06666667,31.975,31.92,32.06666667,32.08571429,31.9,31.81111111,31.85,31.88181818,31.81666667,31.76153846,31.83571429,31.86,31.78125,31.77647059,31.8,31.87894737,31.895,31.85714286,31.82272727,31.7173913,31.64583333,18.27714286,18.07095238,17.98428572,17.88485714,17.86142857,17.84612245,17.74321428,17.63380952,17.56057143,17.54818182,17.46690476,17.34868132,17.28928571,17.25885714,17.23553571,17.18529412,17.11396825,17.04112782,16.95014286,16.85176871,16.78987013,16.70652174,16.6435119,81.72071429,80.41380952,80.24642857,80.12885714,79.92880952,80.07897959,79.78553571,79.49174603,79.176,79.36831169,79.14630952,78.76813187,78.48530612,78.59104762,78.91357143,78.99168067,79.02746032,78.87518797,78.64771428,78.33761905,78.16811688,77.92993789,77.79678571,21.5,43
sj,2003,13,33,8/13/2003,0.0348,0.0317,0.2225714,0.2039857,11.37,300.5128571,300.5785714,296.69,302.5,298.8,29.1,79.78857143,11.37,18.14571429,2.557142857,27.92857143,5.871428571,32.2,24.4,17,21,0,39.37,81.29,81.29,143.86,154.69,154.69,172.61,211.82,230.07,239.17,350.87,411.8,422.66,439.31,465.87,855.47,861.43,899.95,899.95,899.95,899.95,899.95,899.95,24.7,24.6,24.275,23.76,23.78333333,23.87142857,23.9375,23.93333333,23.82,23.72727273,23.65,23.58461538,23.52857143,23.51333333,23.5,23.32941176,23.3,23.27368421,23.22,23.2,23.13181818,23.06956522,22.96666667,31.95,31.86666667,32.1,32.02,31.96666667,32.08571429,32.1,31.93333333,31.85,31.88181818,31.90833333,31.84615385,31.79285714,31.86,31.88125,31.80588235,31.8,31.82105263,31.895,31.90952381,31.87272727,31.83913043,31.7375,18.18071429,18.23333334,18.08964286,18.01657143,17.92833333,17.90204082,17.88357143,17.78793651,17.685,17.61376623,17.59797619,17.51912088,17.40561224,17.34638095,17.31428571,17.28907563,17.23865079,17.16827068,17.09635714,17.00707483,16.91058441,16.84881988,16.76648809,80.31428572,81.07666667,80.2575,80.15485714,80.07214286,79.90877551,80.04267857,79.78587302,79.52142857,79.23168831,79.40333333,79.19571428,78.84102041,78.57219048,78.66589286,78.96504202,79.03595238,79.0675188,78.92085714,78.70204082,78.40357143,78.23857143,78.00738095,23,46
sj,2003,13,34,8/20/2003,0.0726,0.0519,0.1617286,0.1578143,42.46,300.7742857,300.7928571,296.6114286,302.8,298.9,31,78.25428571,42.46,18.06142857,2.785714286,28.14285714,6.928571429,32.2,23.9,25.7,31,0,53.83,81.83,123.75,123.75,186.32,197.15,197.15,215.07,254.28,272.53,281.63,393.33,454.26,465.12,481.77,508.33,897.93,903.89,942.41,942.41,942.41,942.41,942.41,24.15,24.43333333,24.425,24.2,23.78333333,23.8,23.875,23.93333333,23.93,23.82727273,23.74166667,23.66923077,23.60714286,23.55333333,23.5375,23.52352941,23.36111111,23.33157895,23.305,23.25238095,23.23181818,23.16521739,23.10416667,32.2,32.03333333,31.95,32.12,32.05,32,32.1,32.11111111,31.96,31.88181818,31.90833333,31.93076923,31.87142857,31.82,31.88125,31.9,31.82777778,31.82105263,31.84,31.90952381,31.92272727,31.88695652,31.85416667,18.10357143,18.14095238,18.19035715,18.084,18.02404762,17.94734694,17.92196429,17.90333333,17.81528571,17.71922078,17.65107143,17.63362637,17.55785714,17.44933333,17.39107143,17.35823529,17.33198413,17.28195489,17.21292857,17.14231292,17.055,16.96062112,16.89934524,79.02142857,79.62761905,80.37107143,79.85685714,79.83809524,79.81244898,79.70196428,79.84396825,79.63271429,79.40623377,79.15023809,79.31494505,79.12846939,78.80190476,78.55232143,78.64168067,78.92555555,78.99481203,79.02685714,78.88911565,78.68168831,78.39708074,78.23922619,26,52
sj,2003,13,35,8/27/2003,0.079883333,0.1,0.2043714,0.1603571,98.68,300.6685714,300.7285714,297.0485714,302.8,298.7,50.86,80.79714286,98.68,18.57142857,2.542857143,27.91428571,6.457142857,31.7,23.3,69.6,32,0,141.14,152.51,180.51,222.43,222.43,285,295.83,295.83,313.75,352.96,371.21,380.31,492.01,552.94,563.8,580.45,607.01,996.61,1002.57,1041.09,1041.09,1041.09,1041.09,23.6,23.86666667,24.15,24.2,24.05,23.71428571,23.7375,23.81111111,23.87,23.87272727,23.78333333,23.70769231,23.64285714,23.58666667,23.5375,23.52352941,23.51111111,23.35789474,23.33,23.3047619,23.25454545,23.23478261,23.17083333,31.95,32.03333333,31.95,31.9,32.05,32,31.9625,32.05555556,32.07,31.93636364,31.86666667,31.89230769,31.91428571,31.86,31.8125,31.87058824,31.88888889,31.82105263,31.815,31.83333333,31.9,31.91304348,31.87916667,18.31642857,18.25952381,18.24857143,18.26657143,18.1652381,18.1022449,18.02535714,17.99412698,17.97014286,17.88402597,17.79023809,17.72186813,17.70061224,17.62542857,17.51946428,17.4605042,17.42563492,17.39721804,17.34642857,17.27761905,17.20727273,17.12093168,17.02773809,79.52571429,79.61333333,79.92,80.45628571,80.01357143,79.97510204,79.93553571,79.82365079,79.93928571,79.73857143,79.52214286,79.27692308,79.42081633,79.23971428,78.92660714,78.68436975,78.76142857,79.02406015,79.08492857,79.11115646,78.97584416,78.7736646,78.49708333,31.5,63
sj,2003,13,36,9/3/2003,0.087166667,0.04324,0.2036286,0.2409286,86.4,300.6314286,300.75,297.4185714,302.7,298.7,63,82.78428571,86.4,18.96857143,2.185714286,27.68571429,6.071428571,31.7,24.4,29.8,26,0,185.08,227.54,238.91,266.91,308.83,308.83,371.4,382.23,382.23,400.15,439.36,457.61,466.71,578.41,639.34,650.2,666.85,693.41,1083.01,1088.97,1127.49,1127.49,1127.49,23.85,23.86666667,24,24.2,24.23333333,24.1,23.8,23.81111111,23.87,23.91818182,23.91666667,23.83076923,23.75714286,23.69333333,23.6375,23.58823529,23.57222222,23.55789474,23.41,23.38095238,23.35454545,23.30434783,23.28333333,31.7,31.86666667,31.95,31.9,31.86666667,32,31.9625,31.93333333,32.02,32.03636364,31.91666667,31.85384615,31.87857143,31.9,31.85,31.80588235,31.86111111,31.87894737,31.815,31.80952381,31.82727273,31.89130435,31.90416667,18.77,18.53380952,18.43678572,18.39257143,18.38357143,18.28,18.21053571,18.13015873,18.09157143,18.06090909,17.97440476,17.88087912,17.81091837,17.78514286,17.709375,17.60470588,17.54428571,17.5068421,17.47578571,17.42367347,17.35448052,17.28385093,17.19791667,81.79071429,80.61190476,80.40607143,80.49285714,80.84428571,80.40938775,80.32625,80.25206349,80.11971429,80.19792208,79.99238095,79.77307692,79.52744898,79.64504762,79.46125,79.15352941,78.91214286,78.97315789,79.21207143,79.26108843,79.27811688,79.14142857,78.94077381,29,58
sj,2003,13,37,9/10/2003,0.09445,-0.01352,0.2407,0.2419286,16.81,300.9671429,301.2285714,297.1085714,303.7,299,12.5,79.70428571,16.81,18.63571429,3.142857143,28.72857143,6.328571429,34.4,25,20.9,35,0,103.21,201.89,244.35,255.72,283.72,325.64,325.64,388.21,399.04,399.04,416.96,456.17,474.42,483.52,595.22,656.15,667.01,683.66,710.22,1099.82,1105.78,1144.3,1144.3,24.7,24.23333333,24.15,24.2,24.33333333,24.34285714,24.2125,23.93333333,23.93,23.97272727,24.00833333,24,23.91428571,23.84,23.775,23.71764706,23.66666667,23.64736842,23.63,23.48571429,23.45454545,23.42608696,23.375,33.05,32.6,32.5,32.44,32.31666667,32.22857143,32.3,32.23333333,32.18,32.23636364,32.23333333,32.10769231,32.03571429,32.04666667,32.05625,32,31.95,31.99473684,32.005,31.93809524,31.92727273,31.93913043,31.99583333,18.80214286,18.7252381,18.55928571,18.47657143,18.43309524,18.41959184,18.32446429,18.25777778,18.18071429,18.14103896,18.10880952,18.02527473,17.93479592,17.86590476,17.83830357,17.76386555,17.66198413,17.60172932,17.56328571,17.53102041,17.47876623,17.41018634,17.34017857,81.24428571,81.09523809,80.385,80.26571428,80.36142857,80.68142857,80.32125,80.25714286,80.19728571,80.08194805,80.15678571,79.97021978,79.76816326,79.53923809,79.64875,79.47554622,79.18412698,78.95383459,79.00971428,79.2355102,79.28123377,79.29664596,79.16488095,30.5,61
sj,2003,13,38,9/17/2003,-0.0939,0.086425,0.2489,0.2247429,38.7,301.1428571,301.4,296.7757143,304.3,298.8,13.9,77.36714286,38.7,18.29857143,3.457142857,28.87142857,6.485714286,34.4,25,2.3,28,0,55.51,141.91,240.59,283.05,294.42,322.42,364.34,364.34,426.91,437.74,437.74,455.66,494.87,513.12,522.22,633.92,694.85,705.71,722.36,748.92,1138.52,1144.48,1183,25,24.8,24.425,24.32,24.33333333,24.42857143,24.425,24.3,24.04,24.02727273,24.05833333,24.08461538,24.07142857,23.98666667,23.9125,23.84705882,23.78888889,23.73684211,23.715,23.6952381,23.55454545,23.52173913,23.49166667,34.4,33.5,33.05,32.88,32.76666667,32.61428571,32.5,32.53333333,32.45,32.38181818,32.41666667,32.4,32.27142857,32.19333333,32.19375,32.19411765,32.13333333,32.07894737,32.115,32.11904762,32.05,32.03478261,32.04166667,18.46714286,18.63428572,18.61857143,18.50714286,18.44690476,18.41387755,18.40446429,18.3215873,18.26185714,18.19142857,18.15416667,18.12340659,18.04479592,17.95904762,17.89294643,17.86537815,17.79357143,17.69548872,17.63657143,17.59829932,17.56590909,17.51440994,17.44720238,78.53571429,79.95190476,80.16321429,79.78142857,79.78261905,79.93367347,80.26714286,79.99301587,79.96814286,79.94,79.85571428,79.9421978,79.78428571,79.60809524,79.40348214,79.51453781,79.3584127,79.08849624,78.8745,78.9314966,79.15058441,79.19801242,79.21625,31.5,63
